Domain,Subdomain,Topic,Topic ID,Panel ID,Panel Name,Order,Ranking Dimension,Nav Required,Filtering,Selection Mode,Read,Download,Write,Write Action,Activate,Activate Action,Action Layer,Confirmation Required,Control Set (Explicit),Visible by Default,Replay,Notes,row_uid,action_intent,candidate_capability_id,candidate_operator,candidate_adapter,cap_risk_flags,cap_confidence,cap_l2_1_aligned,mode_match,scope_match,bulk_match,authority_match,replay_match,latency_risk,binding_status,binding_notes,crosswalk_adapter,crosswalk_operator,crosswalk_layer_route,crosswalk_side_effects
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O3,Resolved Incident Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Read-only historical detail,9b17287c8b0d,DOWNLOAD,CAP-INC-SEARCH,search_incidents(),(direct in guard.py),Should add to seed,HIGH,PARTIAL,YES,PARTIAL,YES,YES,YES,MEDIUM,SAFE,Partial L2.1 alignment,(direct),search_incidents(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O3,Resolved Incident Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Read-only historical detail,9b17287c8b0d,DOWNLOAD,CAP-INC-TIMELINE,get_decision_timeline(),(direct in guard.py),Should add to seed,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,MEDIUM,SAFE,Partial L2.1 alignment,(direct),get_decision_timeline(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O3,Resolved Incident Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Read-only historical detail,9b17287c8b0d,DOWNLOAD,CAP-INC-NARRATIVE,get_customer_incident_narrative(),(direct in guard.py),M29 Calm Vocabulary,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,LOW,SAFE,Partial L2.1 alignment,(direct),get_customer_incident_narrative(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O3,Resolved Incident Detail,O3,NONE,YES,NO,SINGLE,YES,YES,NO,,NO,,L2_1,NO,"[DOWNLOAD,NAVIGATE]",NO,YES,Read-only historical detail,9b17287c8b0d,DOWNLOAD,CAP-INC-EXPORT,export_incident_evidence(),(direct in guard.py),HIGH LATENCY,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,HIGH,SAFE,High latency risk; Partial L2.1 alignment,(direct),export_incident_evidence(),L2_1,Generates PDF
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O4,Resolved Incident Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Historical impact and related incidents,2526413b19bd,READ,CAP-INC-LIST,list_incidents(),CustomerIncidentsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,LOW,SAFE,All checks pass,CustomerIncidentsAdapter,list_incidents(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O4,Resolved Incident Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Historical impact and related incidents,2526413b19bd,READ,CAP-INC-GET,get_incident(),CustomerIncidentsAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,CustomerIncidentsAdapter,get_incident(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O4,Resolved Incident Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Historical impact and related incidents,2526413b19bd,READ,CAP-INC-ACK,acknowledge_incident(),CustomerIncidentsAdapter,REVERSIBILITY UNKNOWN; IDEMPOTENCY UNCLEAR,MEDIUM,YES,NO,YES,NO,REQUIRES_AUTH,CONFLICT,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE); Replay/mutation conflict; Risk flag: REVERSIBILITY UNKNOWN; Requires human authorization,CustomerIncidentsAdapter,acknowledge_incident(),GC_L,Creates IncidentEvent
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O4,Resolved Incident Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Historical impact and related incidents,2526413b19bd,READ,CAP-INC-RESOLVE,resolve_incident(),CustomerIncidentsAdapter,REVERSIBILITY UNKNOWN; NOTES PERSISTENCE UNCLEAR,MEDIUM,YES,NO,YES,NO,REQUIRES_AUTH,CONFLICT,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE); Replay/mutation conflict; Risk flag: REVERSIBILITY UNKNOWN; Requires human authorization,CustomerIncidentsAdapter,resolve_incident(),GC_L,Creates IncidentEvent
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O4,Resolved Incident Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Historical impact and related incidents,2526413b19bd,READ,CAP-INC-SEARCH,search_incidents(),(direct in guard.py),Should add to seed,HIGH,PARTIAL,YES,PARTIAL,YES,YES,YES,MEDIUM,SAFE,Partial L2.1 alignment,(direct),search_incidents(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O4,Resolved Incident Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Historical impact and related incidents,2526413b19bd,READ,CAP-INC-TIMELINE,get_decision_timeline(),(direct in guard.py),Should add to seed,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,MEDIUM,SAFE,Partial L2.1 alignment,(direct),get_decision_timeline(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O4,Resolved Incident Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Historical impact and related incidents,2526413b19bd,READ,CAP-INC-NARRATIVE,get_customer_incident_narrative(),(direct in guard.py),M29 Calm Vocabulary,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,LOW,SAFE,Partial L2.1 alignment,(direct),get_customer_incident_narrative(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O4,Resolved Incident Context,O4,NONE,YES,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[NAVIGATE],NO,YES,Historical impact and related incidents,2526413b19bd,READ,CAP-INC-EXPORT,export_incident_evidence(),(direct in guard.py),HIGH LATENCY,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,HIGH,SAFE,High latency risk; Partial L2.1 alignment,(direct),export_incident_evidence(),L2_1,Generates PDF
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,READ,CAP-INC-LIST,list_incidents(),CustomerIncidentsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,LOW,SAFE,All checks pass,CustomerIncidentsAdapter,list_incidents(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,READ,CAP-INC-GET,get_incident(),CustomerIncidentsAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,CustomerIncidentsAdapter,get_incident(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,READ,CAP-INC-ACK,acknowledge_incident(),CustomerIncidentsAdapter,REVERSIBILITY UNKNOWN; IDEMPOTENCY UNCLEAR,MEDIUM,YES,NO,YES,NO,REQUIRES_AUTH,CONFLICT,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE); Replay/mutation conflict; Risk flag: REVERSIBILITY UNKNOWN; Requires human authorization,CustomerIncidentsAdapter,acknowledge_incident(),GC_L,Creates IncidentEvent
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,READ,CAP-INC-RESOLVE,resolve_incident(),CustomerIncidentsAdapter,REVERSIBILITY UNKNOWN; NOTES PERSISTENCE UNCLEAR,MEDIUM,YES,NO,YES,NO,REQUIRES_AUTH,CONFLICT,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE); Replay/mutation conflict; Risk flag: REVERSIBILITY UNKNOWN; Requires human authorization,CustomerIncidentsAdapter,resolve_incident(),GC_L,Creates IncidentEvent
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,READ,CAP-INC-SEARCH,search_incidents(),(direct in guard.py),Should add to seed,HIGH,PARTIAL,YES,PARTIAL,YES,YES,YES,MEDIUM,SAFE,Partial L2.1 alignment,(direct),search_incidents(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,READ,CAP-INC-TIMELINE,get_decision_timeline(),(direct in guard.py),Should add to seed,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,MEDIUM,SAFE,Partial L2.1 alignment,(direct),get_decision_timeline(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,READ,CAP-INC-NARRATIVE,get_customer_incident_narrative(),(direct in guard.py),M29 Calm Vocabulary,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,LOW,SAFE,Partial L2.1 alignment,(direct),get_customer_incident_narrative(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,READ,CAP-INC-EXPORT,export_incident_evidence(),(direct in guard.py),HIGH LATENCY,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,HIGH,SAFE,High latency risk; Partial L2.1 alignment,(direct),export_incident_evidence(),L2_1,Generates PDF
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,DOWNLOAD,CAP-INC-LIST,list_incidents(),CustomerIncidentsAdapter,,HIGH,YES,YES,YES,YES,YES,YES,LOW,SAFE,All checks pass,CustomerIncidentsAdapter,list_incidents(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,DOWNLOAD,CAP-INC-GET,get_incident(),CustomerIncidentsAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,CustomerIncidentsAdapter,get_incident(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,DOWNLOAD,CAP-INC-ACK,acknowledge_incident(),CustomerIncidentsAdapter,REVERSIBILITY UNKNOWN; IDEMPOTENCY UNCLEAR,MEDIUM,YES,NO,YES,NO,REQUIRES_AUTH,CONFLICT,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE); Replay/mutation conflict; Risk flag: REVERSIBILITY UNKNOWN; Requires human authorization,CustomerIncidentsAdapter,acknowledge_incident(),GC_L,Creates IncidentEvent
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,DOWNLOAD,CAP-INC-RESOLVE,resolve_incident(),CustomerIncidentsAdapter,REVERSIBILITY UNKNOWN; NOTES PERSISTENCE UNCLEAR,MEDIUM,YES,NO,YES,NO,REQUIRES_AUTH,CONFLICT,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE); Replay/mutation conflict; Risk flag: REVERSIBILITY UNKNOWN; Requires human authorization,CustomerIncidentsAdapter,resolve_incident(),GC_L,Creates IncidentEvent
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,DOWNLOAD,CAP-INC-SEARCH,search_incidents(),(direct in guard.py),Should add to seed,HIGH,PARTIAL,YES,PARTIAL,YES,YES,YES,MEDIUM,SAFE,Partial L2.1 alignment,(direct),search_incidents(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,DOWNLOAD,CAP-INC-TIMELINE,get_decision_timeline(),(direct in guard.py),Should add to seed,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,MEDIUM,SAFE,Partial L2.1 alignment,(direct),get_decision_timeline(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,DOWNLOAD,CAP-INC-NARRATIVE,get_customer_incident_narrative(),(direct in guard.py),M29 Calm Vocabulary,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,LOW,SAFE,Partial L2.1 alignment,(direct),get_customer_incident_narrative(),L2_1,nan
Incidents,HISTORICAL_INCIDENTS,RESOLVED_INCIDENTS,INCIDENTS.HISTORICAL_INCIDENTS.RESOLVED_INCIDENTS,INC-HI-RI-O5,Resolved Incident Proof,O5,NONE,YES,NO,NONE,YES,YES,NO,,NO,,L2_1,NO,[DOWNLOAD],NO,YES,Legal-grade evidence export (O5 terminal),82118730f663,DOWNLOAD,CAP-INC-EXPORT,export_incident_evidence(),(direct in guard.py),HIGH LATENCY,HIGH,PARTIAL,YES,PARTIAL,NO,YES,YES,HIGH,SAFE,High latency risk; Partial L2.1 alignment,(direct),export_incident_evidence(),L2_1,Generates PDF
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O1,Budget Policies Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Overview of active budget constraints,2c119b5fe625,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O1,Budget Policies Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Overview of active budget constraints,2c119b5fe625,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O2,Budget Policies List,O2,policy_name,NO,YES,SINGLE,YES,NO,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_SINGLE,NAVIGATE]",YES,YES,List of budget policies; CONTROL_PROPOSAL_REQUIRED:ACTIVATE_TOGGLE,ed619e16cdd5,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O2,Budget Policies List,O2,policy_name,NO,YES,SINGLE,YES,NO,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_SINGLE,NAVIGATE]",YES,YES,List of budget policies; CONTROL_PROPOSAL_REQUIRED:ACTIVATE_TOGGLE,ed619e16cdd5,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O3,Budget Policy Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_THRESHOLD,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Policy detail with edit; GC_L NOT IMPLEMENTED (PIN-348),2dd7ac0e9dbd,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O3,Budget Policy Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_THRESHOLD,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Policy detail with edit; GC_L NOT IMPLEMENTED (PIN-348),2dd7ac0e9dbd,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O3,Budget Policy Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_THRESHOLD,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Policy detail with edit; GC_L NOT IMPLEMENTED (PIN-348),2dd7ac0e9dbd,WRITE:UPDATE_THRESHOLD,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O3,Budget Policy Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_THRESHOLD,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Policy detail with edit; GC_L NOT IMPLEMENTED (PIN-348),2dd7ac0e9dbd,WRITE:UPDATE_THRESHOLD,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O3,Budget Policy Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_THRESHOLD,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Policy detail with edit; GC_L NOT IMPLEMENTED (PIN-348),2dd7ac0e9dbd,ACTIVATE:ACTIVATE,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O3,Budget Policy Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_THRESHOLD,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Policy detail with edit; GC_L NOT IMPLEMENTED (PIN-348),2dd7ac0e9dbd,ACTIVATE:ACTIVATE,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O3,Budget Policy Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_THRESHOLD,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Policy detail with edit; GC_L NOT IMPLEMENTED (PIN-348),2dd7ac0e9dbd,ACTIVATE:DEACTIVATE,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,BUDGET_POLICIES,POLICIES.ACTIVE_POLICIES.BUDGET_POLICIES,POL-AP-BP-O3,Budget Policy Detail,O3,NONE,YES,NO,SINGLE,YES,NO,YES,UPDATE_THRESHOLD,YES,ACTIVATE|DEACTIVATE,GC_L,YES,[NAVIGATE],NO,YES,Policy detail with edit; GC_L NOT IMPLEMENTED (PIN-348),2dd7ac0e9dbd,ACTIVATE:DEACTIVATE,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,NO,YES,NO,YES,YES,LOW,QUESTIONABLE,Mode mismatch (READ vs WRITE),,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O1,Rate Limits Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Overview of rate limit status,66dc0dccdf9b,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O1,Rate Limits Summary,O1,NONE,NO,NO,NONE,YES,NO,NO,,NO,,L2_1,NO,[],YES,YES,Overview of rate limit status,66dc0dccdf9b,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O2,Rate Limits List,O2,limit_name,NO,YES,SINGLE,YES,NO,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_SINGLE,NAVIGATE]",YES,YES,List of rate limits; CONTROL_PROPOSAL_REQUIRED:ACTIVATE_TOGGLE,26707535b0cf,READ,CAP-POL-CONSTRAINTS,get_policy_constraints(),CustomerPoliciesAdapter,,HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
Policies,ACTIVE_POLICIES,RATE_LIMITS,POLICIES.ACTIVE_POLICIES.RATE_LIMITS,POL-AP-RL-O2,Rate Limits List,O2,limit_name,NO,YES,SINGLE,YES,NO,NO,,NO,,L2_1,NO,"[FILTER,SORT,SELECT_SINGLE,NAVIGATE]",YES,YES,List of rate limits; CONTROL_PROPOSAL_REQUIRED:ACTIVATE_TOGGLE,26707535b0cf,READ,CAP-POL-GUARDRAIL,get_guardrail_detail(),CustomerPoliciesAdapter,Threshold values redacted (intentional),HIGH,YES,YES,YES,NO,YES,YES,LOW,SAFE,All checks pass,,,,
