domain,layer,file,symbol,signature,called_by,calls,imports,side_effects,async,lines,docstring
_models,L7,knowledge_lifecycle,get_transition_for_action,"get_transition_for_action(action: str, current_state: KnowledgePlaneLifecycleState) -> Optional[KnowledgePlaneLifecycleState]",?:lifecycle_worker | ?:knowledge_lifecycle_manager | ?:knowledge_sdk | ?:onboarding | ?:offboarding | ?:base | L4:lifecycle_stages_base | L4:onboarding | L4:offboarding | ?:test_async_job_coordination,get_next_onboarding_state,,pure,no,18,"Get the target state for an action from current state, if valid."
_models,L7,knowledge_lifecycle,get_valid_transitions,get_valid_transitions(from_state: KnowledgePlaneLifecycleState) -> Set[KnowledgePlaneLifecycleState],?:lifecycle_worker | ?:knowledge_lifecycle_manager | ?:knowledge_sdk | ?:onboarding | ?:offboarding | ?:base | L4:lifecycle_stages_base | L4:onboarding | L4:offboarding | ?:test_async_job_coordination,copy | get | set,,pure,no,5,Get all valid target states from a given state.
_models,L7,knowledge_lifecycle,is_valid_transition,"is_valid_transition(from_state: KnowledgePlaneLifecycleState, to_state: KnowledgePlaneLifecycleState) -> bool",?:lifecycle_worker | ?:knowledge_lifecycle_manager | ?:knowledge_sdk | ?:onboarding | ?:offboarding | ?:base | L4:lifecycle_stages_base | L4:onboarding | L4:offboarding | ?:test_async_job_coordination,get | set,,pure,no,12,Check if a lifecycle transition is valid.
_models,L7,knowledge_lifecycle,validate_transition,"validate_transition(from_state: KnowledgePlaneLifecycleState, to_state: KnowledgePlaneLifecycleState) -> TransitionResult",?:lifecycle_worker | ?:knowledge_lifecycle_manager | ?:knowledge_sdk | ?:onboarding | ?:offboarding | ?:base | L4:lifecycle_stages_base | L4:onboarding | L4:offboarding | ?:test_async_job_coordination,TransitionResult | get_valid_transitions | is_valid_transition | requires_async_job | requires_policy_gate,,pure,no,40,Validate a lifecycle transition and return detailed result.
_models,L7,log_exports,generate_uuid,generate_uuid() -> str,?:logs_facade | L6:logs_domain_store,str | uuid4,sqlmodel,pure,no,3,Generate a UUID string.
_models,L7,log_exports,utc_now,utc_now() -> datetime,?:logs_facade | L6:logs_domain_store,now,sqlmodel,pure,no,3,Return current UTC time.
_models,L7,logs_records,generate_uuid,generate_uuid() -> str,?:pool | ?:runner | L7:__init__ | ?:logs_facade | ?:main | L6:logs_domain_store,str | uuid4,postgresql | sqlalchemy | sqlmodel,pure,no,3,Generate a UUID string.
_models,L7,logs_records,utc_now,utc_now() -> datetime,?:pool | ?:runner | L7:__init__ | ?:logs_facade | ?:main | L6:logs_domain_store,now,postgresql | sqlalchemy | sqlmodel,pure,no,3,Return current UTC time.
_models,L7,m10_recovery,SuggestionAction.matches_error,matches_error(error_code: str) -> bool,?:test_m10_recovery_enhanced,any | startswith | upper,orm | postgresql | sql | sqlalchemy,pure,no,6,Check if action applies to given error code.
_models,L7,m10_recovery,SuggestionAction.matches_skill,matches_skill(skill_id: str) -> bool,?:test_m10_recovery_enhanced,,orm | postgresql | sql | sqlalchemy,pure,no,6,Check if action applies to given skill.
_models,L7,m10_recovery,SuggestionAction.to_dict,"to_dict() -> Dict[str, Any]",?:test_m10_recovery_enhanced,isoformat,orm | postgresql | sql | sqlalchemy,pure,no,24,Serialize to dictionary.
_models,L7,m10_recovery,SuggestionInput.to_dict,"to_dict() -> Dict[str, Any]",?:test_m10_recovery_enhanced,isoformat,orm | postgresql | sql | sqlalchemy,pure,no,14,Serialize to dictionary.
_models,L7,m10_recovery,SuggestionProvenance.to_dict,"to_dict() -> Dict[str, Any]",?:test_m10_recovery_enhanced,isoformat,orm | postgresql | sql | sqlalchemy,pure,no,16,Serialize to dictionary.
_models,L7,monitor_config,MonitorConfig.allowed_rag_sources,allowed_rag_sources() -> list[str],?:test_monitor_enhancements | ?:test_inspection_constraints,loads,pydantic | sqlmodel,pure,no,5,Get allowed RAG sources as list.
_models,L7,monitor_config,MonitorConfig.allowed_rag_sources,allowed_rag_sources(value: list[str]) -> None,?:test_monitor_enhancements | ?:test_inspection_constraints,dumps,pydantic | sqlmodel,pure,no,3,Set allowed RAG sources from list.
_models,L7,monitor_config,MonitorConfig.enabled_metrics,enabled_metrics() -> list[MonitorMetric],?:test_monitor_enhancements | ?:test_inspection_constraints,append,pydantic | sqlmodel,pure,no,18,Get list of enabled monitor metrics.
_models,L7,monitor_config,MonitorConfig.is_metric_monitored,is_metric_monitored(metric: MonitorMetric) -> bool,?:test_monitor_enhancements | ?:test_inspection_constraints,,pydantic | sqlmodel,pure,no,3,Check if a specific metric is being monitored.
_models,L7,monitor_config,MonitorConfig.to_snapshot,to_snapshot() -> dict,?:test_monitor_enhancements | ?:test_inspection_constraints,,pydantic | sqlmodel,pure,no,14,Convert to snapshot dict for immutable storage.
_models,L7,override_authority,OverrideAuthority.allowed_roles,allowed_roles() -> list[str],?:test_override_authority,loads,pydantic | sqlmodel,pure,no,5,Get allowed roles as list.
_models,L7,override_authority,OverrideAuthority.allowed_roles,allowed_roles(value: list[str]) -> None,?:test_override_authority,dumps,pydantic | sqlmodel,pure,no,3,Set allowed roles from list.
_models,L7,override_authority,OverrideAuthority.apply_override,"apply_override(user_id: str, user_role: str, reason: str, duration_seconds: Optional[int]) -> tuple[bool, str]",?:test_override_authority,can_override | date | now | replace,pydantic | sqlmodel,pure,no,36,Apply an override to the policy.
_models,L7,override_authority,OverrideAuthority.can_override,"can_override(user_role: str) -> tuple[bool, str]",?:test_override_authority,,pydantic | sqlmodel,pure,no,17,Check if user with given role can override.
_models,L7,override_authority,OverrideAuthority.clear_override,clear_override() -> None,?:test_override_authority,now,pydantic | sqlmodel,pure,no,8,Clear the current override.
_models,L7,override_authority,OverrideAuthority.is_override_active,is_override_active() -> bool,?:test_override_authority,now,pydantic | sqlmodel,pure,no,7,Check if an override is currently active.
_models,L7,override_authority,OverrideAuthority.reset_daily_count,reset_daily_count() -> None,?:test_override_authority,,pydantic | sqlmodel,pure,no,3,Reset the daily override count (called by scheduler).
_models,L7,override_authority,OverrideRecord.create_record,"create_record(policy_id: str, tenant_id: str, override_by: str, override_role: str, reason: str, duration_seconds: int, run_id: Optional[str]) -> 'OverrideRecord'",?:test_override_authority,cls | now | replace,pydantic | sqlmodel,pure,no,23,Create an override record.
_models,L7,policy_control_plane,PolicyRule.retire,"retire(by: str, reason: str, superseded_by_id: Optional[str]) -> None",?:policy | ?:policy_limits_crud | L7:__init__ | ?:llm_threshold_service | ?:policies_facade | ?:cross_domain | ?:overview_facade | ?:policy_rules_service | ?:policy_limits_service | ?:simulation_driver,utc_now,postgresql | sqlalchemy | sqlmodel,pure,no,8,Retire this rule (PIN-412).
_models,L7,policy_control_plane,generate_uuid,generate_uuid() -> str,?:policy | ?:policy_limits_crud | L7:__init__ | ?:llm_threshold_service | ?:policies_facade | ?:cross_domain | ?:overview_facade | ?:policy_rules_service | ?:policy_limits_service | ?:simulation_driver,str | uuid4,postgresql | sqlalchemy | sqlmodel,pure,no,3,Generate a UUID string (PIN-412).
_models,L7,policy_control_plane,utc_now,utc_now() -> datetime,?:policy | ?:policy_limits_crud | L7:__init__ | ?:llm_threshold_service | ?:policies_facade | ?:cross_domain | ?:overview_facade | ?:policy_rules_service | ?:policy_limits_service | ?:simulation_driver,now,postgresql | sqlalchemy | sqlmodel,pure,no,3,Return current UTC time (PIN-412).
_models,L7,policy_precedence,PolicyPrecedence.to_snapshot,to_snapshot() -> dict,?:arbitrator | L6:arbitrator | ?:test_control_action_enhancements,,pydantic | sqlmodel,pure,no,9,Convert to snapshot dict for immutable storage.
_models,L7,policy_scope,PolicyScope.agent_ids,agent_ids() -> list[str],?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,loads,pydantic | sqlmodel,pure,no,5,Get agent IDs as list.
_models,L7,policy_scope,PolicyScope.agent_ids,agent_ids(value: list[str]) -> None,?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,dumps,pydantic | sqlmodel,pure,no,3,Set agent IDs from list.
_models,L7,policy_scope,PolicyScope.api_key_ids,api_key_ids() -> list[str],?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,loads,pydantic | sqlmodel,pure,no,5,Get API key IDs as list.
_models,L7,policy_scope,PolicyScope.api_key_ids,api_key_ids(value: list[str]) -> None,?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,dumps,pydantic | sqlmodel,pure,no,3,Set API key IDs from list.
_models,L7,policy_scope,PolicyScope.create_agent_scope,"create_agent_scope(policy_id: str, tenant_id: str, agent_ids: list[str], created_by: Optional[str]) -> 'PolicyScope'",?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,cls,pydantic | sqlmodel,pure,no,16,Factory method for AGENT scope.
_models,L7,policy_scope,PolicyScope.create_all_runs_scope,"create_all_runs_scope(policy_id: str, tenant_id: str, created_by: Optional[str]) -> 'PolicyScope'",?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,cls,pydantic | sqlmodel,pure,no,13,Factory method for ALL_RUNS scope.
_models,L7,policy_scope,PolicyScope.create_api_key_scope,"create_api_key_scope(policy_id: str, tenant_id: str, api_key_ids: list[str], created_by: Optional[str]) -> 'PolicyScope'",?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,cls,pydantic | sqlmodel,pure,no,16,Factory method for API_KEY scope.
_models,L7,policy_scope,PolicyScope.create_human_actor_scope,"create_human_actor_scope(policy_id: str, tenant_id: str, human_actor_ids: list[str], created_by: Optional[str]) -> 'PolicyScope'",?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,cls,pydantic | sqlmodel,pure,no,16,Factory method for HUMAN_ACTOR scope.
_models,L7,policy_scope,PolicyScope.human_actor_ids,human_actor_ids() -> list[str],?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,loads,pydantic | sqlmodel,pure,no,5,Get human actor IDs as list.
_models,L7,policy_scope,PolicyScope.human_actor_ids,human_actor_ids(value: list[str]) -> None,?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,dumps,pydantic | sqlmodel,pure,no,3,Set human actor IDs from list.
_models,L7,policy_scope,PolicyScope.matches,"matches(agent_id: Optional[str], api_key_id: Optional[str], human_actor_id: Optional[str]) -> bool",?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,ScopeType,pydantic | sqlmodel,pure,no,32,Check if this scope matches the given run context.
_models,L7,policy_scope,PolicyScope.to_snapshot,to_snapshot() -> dict,?:scope_resolver | L6:scope_resolver | ?:test_export_scope_resolution | ?:test_scope_selector,,pydantic | sqlmodel,pure,no,9,Convert to snapshot dict for immutable storage.
_models,L7,policy_snapshot,PolicySnapshot.create_snapshot,"create_snapshot(tenant_id: str, policies: list[dict[str, Any]], thresholds: dict[str, Any], policy_version: Optional[str]) -> 'PolicySnapshot'",?:prevention_engine | L7:__init__ | L5:prevention_engine | ?:test_threshold_snapshot_hash,cls | dumps | encode | hexdigest | len | sha256,pydantic | sqlmodel,pure,no,43,Create immutable snapshot with content hash.
_models,L7,policy_snapshot,PolicySnapshot.get_policies,"get_policies() -> list[dict[str, Any]]",?:prevention_engine | L7:__init__ | L5:prevention_engine | ?:test_threshold_snapshot_hash,loads,pydantic | sqlmodel,pure,no,3,Deserialize policies from JSON.
_models,L7,policy_snapshot,PolicySnapshot.get_threshold_hash,get_threshold_hash() -> str,?:prevention_engine | L7:__init__ | L5:prevention_engine | ?:test_threshold_snapshot_hash,encode | hexdigest | sha256,pydantic | sqlmodel,pure,no,6,Get or compute threshold hash (GAP-022).
_models,L7,policy_snapshot,PolicySnapshot.get_thresholds,"get_thresholds() -> dict[str, Any]",?:prevention_engine | L7:__init__ | L5:prevention_engine | ?:test_threshold_snapshot_hash,loads,pydantic | sqlmodel,pure,no,3,Deserialize thresholds from JSON.
_models,L7,policy_snapshot,PolicySnapshot.verify_integrity,verify_integrity() -> bool,?:prevention_engine | L7:__init__ | L5:prevention_engine | ?:test_threshold_snapshot_hash,encode | hexdigest | sha256,pydantic | sqlmodel,pure,no,5,Verify content hash matches stored data.
_models,L7,policy_snapshot,PolicySnapshot.verify_threshold_integrity,verify_threshold_integrity() -> bool,?:prevention_engine | L7:__init__ | L5:prevention_engine | ?:test_threshold_snapshot_hash,encode | hexdigest | sha256,pydantic | sqlmodel,pure,no,6,Verify threshold hash matches stored threshold data (GAP-022).
_models,L7,policy_snapshot,utc_now,utc_now() -> datetime,?:prevention_engine | L7:__init__ | L5:prevention_engine | ?:test_threshold_snapshot_hash,now,pydantic | sqlmodel,pure,no,3,Return timezone-aware UTC datetime.
_models,L7,retrieval_evidence,RetrievalEvidence.doc_count,doc_count() -> int,?:test_retrieval_evidence,len,postgresql | sqlalchemy | sqlmodel,pure,no,3,Number of documents returned.
_models,L7,retrieval_evidence,RetrievalEvidence.is_complete,is_complete() -> bool,?:test_retrieval_evidence,,postgresql | sqlalchemy | sqlmodel,pure,no,3,Check if the retrieval has completed.
_models,L7,retrieval_evidence,generate_uuid,generate_uuid() -> str,?:test_retrieval_evidence,str | uuid4,postgresql | sqlalchemy | sqlmodel,pure,no,3,Generate a new UUID string.
_models,L7,retrieval_evidence,utc_now,utc_now() -> datetime,?:test_retrieval_evidence,now,postgresql | sqlalchemy | sqlmodel,pure,no,3,Return current UTC time with timezone info.
_models,L7,run_lifecycle,get_lifecycle_state,get_lifecycle_state(status: RunStatus) -> RunLifecycleState,L7:__init__,,pydantic,pure,no,4,Map run status to lifecycle state.
_models,L7,tenant,APIKey.generate_key,"generate_key() -> tuple[str, str, str]",?:gateway_audit | ?:api_key_driver | ?:role_guard | ?:onboarding_gate | ?:onboarding_transitions | ?:tenant_auth | ?:predictions | ?:aos_accounts | ?:guard | ?:v1_proxy,encode | hexdigest | sha256 | token_urlsafe,onboarding_state | sqlmodel | tier_gating,pure,no,8,"Generate a new API key. Returns (full_key, prefix, hash)."
_models,L7,tenant,APIKey.hash_key,hash_key(key: str) -> str,?:gateway_audit | ?:api_key_driver | ?:role_guard | ?:onboarding_gate | ?:onboarding_transitions | ?:tenant_auth | ?:predictions | ?:aos_accounts | ?:guard | ?:v1_proxy,encode | hexdigest | sha256,onboarding_state | sqlmodel | tier_gating,pure,no,3,Hash a key for comparison.
_models,L7,tenant,APIKey.is_valid,is_valid() -> bool,?:gateway_audit | ?:api_key_driver | ?:role_guard | ?:onboarding_gate | ?:onboarding_transitions | ?:tenant_auth | ?:predictions | ?:aos_accounts | ?:guard | ?:v1_proxy,utc_now,onboarding_state | sqlmodel | tier_gating,pure,no,7,"Check if key is valid (not revoked, not expired)."
_models,L7,tenant,APIKey.record_usage,record_usage(),?:gateway_audit | ?:api_key_driver | ?:role_guard | ?:onboarding_gate | ?:onboarding_transitions | ?:tenant_auth | ?:predictions | ?:aos_accounts | ?:guard | ?:v1_proxy,utc_now,onboarding_state | sqlmodel | tier_gating,pure,no,4,Record that this key was used.
_models,L7,tenant,FounderAction.is_reversal,is_reversal() -> bool,?:gateway_audit | ?:api_key_driver | ?:role_guard | ?:onboarding_gate | ?:onboarding_transitions | ?:tenant_auth | ?:predictions | ?:aos_accounts | ?:guard | ?:v1_proxy,,onboarding_state | sqlmodel | tier_gating,pure,no,3,Check if this action is a reversal action.
_models,L7,tenant,Invitation.generate_token,"generate_token() -> tuple[str, str]",?:gateway_audit | ?:api_key_driver | ?:role_guard | ?:onboarding_gate | ?:onboarding_transitions | ?:tenant_auth | ?:predictions | ?:aos_accounts | ?:guard | ?:v1_proxy,encode | hexdigest | sha256 | token_urlsafe,onboarding_state | sqlmodel | tier_gating,pure,no,5,"Generate invitation token. Returns (token, hash)."
_models,L7,tenant,Invitation.is_valid,is_valid() -> bool,?:gateway_audit | ?:api_key_driver | ?:role_guard | ?:onboarding_gate | ?:onboarding_transitions | ?:tenant_auth | ?:predictions | ?:aos_accounts | ?:guard | ?:v1_proxy,utc_now,onboarding_state | sqlmodel | tier_gating,pure,no,7,Check if invitation is valid (pending and not expired).
_models,L7,tenant,Tenant.can_access_endpoint,can_access_endpoint(required_state: int) -> bool,?:gateway_audit | ?:api_key_driver | ?:role_guard | ?:onboarding_gate | ?:onboarding_transitions | ?:tenant_auth | ?:predictions | ?:aos_accounts | ?:guard | ?:v1_proxy,,onboarding_state | sqlmodel | tier_gating,pure,no,7,Check if tenant's onboarding state allows access to an endpoint.
_models,L7,tenant,Tenant.can_create_run,"can_create_run() -> tuple[bool, str]",?:gateway_audit | ?:api_key_driver | ?:role_guard | ?:onboarding_gate | ?:onboarding_transitions | ?:tenant_auth | ?:predictions | ?:aos_accounts | ?:guard | ?:v1_proxy,,onboarding_state | sqlmodel | tier_gating,pure,no,7,Check if tenant can create a new run.
