domain,layer,folder,filename,rel_path,lines,purpose,functions,fn_count,async_count,classes,cls_count,calls_l5,calls_l5_schema,calls_l6,calls_l7,cross_domain,external_deps,called_by,caller_layers,header_callers,header_allowed_imports,header_forbidden_imports,linkage_chain,disposition
policies,L5,L5_engines,eligibility_engine,backend/app/hoc/cus/policies/L5_engines/eligibility_engine.py,836,"Eligibility Engine - pure rules, deterministic gating",,0,0,EligibilityDecision | SystemHealthStatus | EligibilityConfig | CapabilityLookup | GovernanceSignalLookup | SystemHealthLookup | ContractLookup | PreApprovalLookup | DefaultCapabilityLookup | DefaultGovernanceSignalLookup | DefaultSystemHealthLookup | DefaultContractLookup | DefaultPreApprovalLookup | EligibilityInput | RuleResult | EligibilityVerdict | EligibilityEngine,17,,,,,,orchestrator,L4:contract_engine | L4:__init__ | ?:__init__ | ?:contract_service | ?:test_contract_invariants | ?:test_eligibility_invariants | ?:test_founder_review_invariants,? + L4,"L3 (adapters), L2 (governance APIs)","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L4 → THIS(L5),
policies,L5,L5_engines,engine,backend/app/hoc/cus/policies/L5_engines/engine.py,2843,Policy rule evaluation engine,get_policy_engine,1,0,PolicyEngine,1,,,policy_engine_driver,,,__future__ | decisions | exc | models | routing,?:service | ?:credit_service | ?:governance_service | ?:invoke_audit_driver | ?:job_service | ?:message_service | ?:registry_service | ?:worker_service | ?:agent_invoke | ?:policy,? + L2 + L4 + L5 + L6 + L7,"API routes, workers, services","L5, L6","L1, L2, L3, sqlalchemy (at runtime)",? → THIS(L5) → L6,
policies,L5,L5_engines,failure_mode_handler,backend/app/hoc/cus/policies/L5_engines/failure_mode_handler.py,273,Handle failure modes - default to fail-closed,get_failure_mode | handle_policy_failure | handle_missing_policy | handle_evaluation_error | handle_timeout,5,0,FailureMode | FailureType | FailureDecision,3,,,,,,profile_policy_mode,L5:prevention_engine | ?:prevention_engine | ?:test_failure_mode_handler,? + L5,prevention_engine.py,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L5 → THIS(L5),
policies,L5,L5_engines,folds,backend/app/hoc/cus/policies/L5_engines/folds.py,403,Policy constant folding optimizations (pure logic),,0,0,FoldResult | ConstantFolder | DeadCodeEliminator | PolicySimplifier,4,,,,,,ir_nodes,?:__init__ | ?:test_m20_optimizer,?,policy/optimizer,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? → THIS(L5),
policies,L5,L5_engines,governance_facade,backend/app/hoc/cus/policies/L5_engines/governance_facade.py,618,Governance Facade - Centralized access to governance control operations,get_governance_facade,1,0,GovernanceMode | GovernanceStateResult | KillSwitchResult | ConflictResolutionResult | BootStatusResult | GovernanceFacade,6,policy_driver,,,,,runtime_switch,L4:policies_handler,L4,"L2 governance.py API, SDK","L4 domain engines, L6 (models, db)","L1, L2, L3, L5",L4 → THIS(L5) → L5,
policies,L5,L5_engines,grammar,backend/app/hoc/cus/policies/L5_engines/grammar.py,216,Policy language grammar definitions (pure definitions),,0,0,GrammarNodeType | PolicyCategory | ActionType | GrammarProduction | PLangGrammar,5,,,,,,,L5:compiler_parser | L5:deterministic_engine | L5:ir_builder | L5:ir_nodes | L5:nodes | L5:visitors | L6:optimizer_conflict_resolver | L6:symbol_table | L4:dag_executor | L4:dag_sorter,? + L4 + L5 + L6,policy/compiler/parser,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",L4 + L5 + L6 → THIS(L5),
policies,L5,L5_engines,intent,backend/app/hoc/cus/policies/L5_engines/intent.py,365,Policy intent model and declaration,,0,0,IntentType | IntentPayload | Intent | IntentEmitter,4,,,,,,,?:recovery | L2:recovery | L5:deterministic_engine | L4:dag_executor | ?:__init__ | ?:dag_executor | ?:deterministic_engine | ?:test_m20_runtime,? + L2 + L4 + L5,"policy engine, evaluators","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L2 + L4 + L5 → THIS(L5),
policies,L5,L5_engines,interpreter,backend/app/hoc/cus/policies/L5_engines/interpreter.py,562,Policy DSL Interpreter (pure IR evaluation),evaluate | evaluate_policy,2,0,EvaluationError | TypeMismatchError | MissingMetricError | ActionResult | ClauseResult | EvaluationResult | Interpreter | _LenientInterpreter | _MissingSentinel,9,,,,,,__future__ | ir_compiler,?:__init__ | ?:test_interpreter | ?:test_replay | ?:test_roundtrip,?,policy engine,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? → THIS(L5),
policies,L5,L5_engines,ir_builder,backend/app/hoc/cus/policies/L5_engines/ir_builder.py,408,Policy intermediate representation builder,,0,0,IRBuilder,1,,,,,,grammar | ir_nodes | nodes | symbol_table | visitors,?:__init__ | ?:test_m20_ir | ?:test_m20_optimizer | ?:test_m20_runtime,?,policy/engine,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? → THIS(L5),
policies,L5,L5_engines,ir_compiler,backend/app/hoc/cus/policies/L5_engines/ir_compiler.py,460,Policy DSL IR Compiler (AST → bytecode) - pure compilation logic,compile_policy | ir_hash,2,0,OpCode | Instruction | CompiledClause | PolicyIR | IRCompiler | OptimizingIRCompiler,6,,,,,,__future__ | ast,?:__init__ | ?:interpreter | L5:interpreter | ?:test_interpreter | ?:test_ir_compiler | ?:test_replay | ?:test_roundtrip,? + L5,policy engine,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L5 → THIS(L5),
policies,L5,L5_engines,ir_nodes,backend/app/hoc/cus/policies/L5_engines/ir_nodes.py,404,Policy IR node definitions (pure data structures),,0,0,IRType | IRGovernance | IRNode | IRInstruction | IRLoadConst | IRLoadVar | IRStoreVar | IRBinaryOp | IRUnaryOp | IRCompare | IRJump | IRJumpIf | IRCall | IRReturn | IRAction | IRCheckPolicy | IREmitIntent | IRBlock | IRFunction | IRModule,20,,,,,,grammar,L5:deterministic_engine | L5:folds | L5:ir_builder | L6:optimizer_conflict_resolver | L4:dag_executor | L4:dag_sorter | ?:__init__ | ?:ir_builder | ?:conflict_resolver | ?:dag_sorter,? + L4 + L5 + L6,policy/ir/*,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L4 + L5 + L6 → THIS(L5),
policies,L5,L5_engines,kernel,backend/app/hoc/cus/policies/L5_engines/kernel.py,623,Mandatory execution kernel - single choke point for all EXECUTE power,get_enforcement_mode | set_enforcement_mode,2,0,EnforcementMode | InvocationContext | ExecutionResult | ExecutionKernel,4,,,,,,__future__ | execution_envelope,?:__init__ | ?:decorator | ?:main | L5:decorator | ?:recovery_claim_worker | ?:aos,? + L5,"HTTP handlers, CLI dispatchers, SDK wrappers, workers, AUTO_EXECUTE","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L5 → THIS(L5),
policies,L5,L5_engines,keys_shim,backend/app/hoc/cus/policies/L5_engines/keys_shim.py,152,API Keys domain operations — delegates to L6 driver,get_keys_read_service | get_keys_write_service,2,0,KeysReadService | KeysWriteService,2,,,keys_driver,tenant,apis/keys_driver,sqlmodel,,,,,,THIS(L5) → L6 + L7,
policies,L5,L5_engines,kill_switch,backend/app/hoc/cus/policies/L5_engines/kill_switch.py,223,Runtime kill switch for governance bypass (pure state logic),activate_kill_switch | deactivate_kill_switch | is_kill_switch_active | should_bypass_governance,4,0,KillSwitchStatus | KillSwitchActivation | KillSwitchDeactivation,3,,,,,,,?:test_kill_switch,?,"main.py, prevention_engine.py","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? → THIS(L5),
policies,L5,L5_engines,learning_proof_engine,backend/app/hoc/cus/policies/L5_engines/learning_proof_engine.py,850,"Learning proof generation (graduation gates, regret tracking)",,0,0,PreventionOutcome | PreventionRecord | PreventionTracker | RegretType | RegretEvent | PolicyRegretTracker | GlobalRegretTracker | PatternCalibration | AdaptiveConfidenceSystem | CheckpointPriority | CheckpointConfig | PrioritizedCheckpoint | M25GraduationStatus | PreventionTimeline,14,,,,,,__future__,L5:__init__,L5,"learning workers, policy engines","L5, L6","L1, L2, L3, sqlalchemy (runtime)",L5 → THIS(L5),
policies,L5,L5_engines,lessons_engine,backend/app/hoc/cus/policies/L5_engines/lessons_engine.py,1080,Lessons learned creation and management (domain logic),is_valid_transition | get_threshold_band | get_lessons_learned_engine,3,0,LessonsLearnedEngine,1,,,lessons_driver,,incidents/lessons_driver,orm | prometheus_client | sqlalchemy | sqlmodel | time,?:policy | ?:policy_layer | ?:main | L5:incident_engine | L4:policies_handler | L4:run_governance_facade | ?:run_governance_facade | ?:incident_engine | ?:policies_facade | ?:__init__,? + L4 + L5,"IncidentEngine, Worker runtime, API endpoints","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L4 + L5 → THIS(L5) → L6,
policies,L5,L5_engines,limits,backend/app/hoc/cus/policies/L5_engines/limits.py,157,"Phase-6 Limits derivation (code only, not stored)",derive_limits,1,0,Limits,1,,,,,,,?:aos_cus_integrations | ?:billing_dependencies | ?:__init__ | ?:override | ?:simulate | ?:billing_gate | ?:policies | ?:policy_limits_crud | ?:policy_rules_crud | ?:rate_limits,? + L2 + L4 + L5,"BillingProvider, enforcement middleware","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? → THIS(L5),
policies,L5,L5_engines,limits_facade,backend/app/hoc/cus/policies/L5_engines/limits_facade.py,459,Limits Facade - Centralized access to rate limits and quotas,get_limits_facade,1,0,LimitType | LimitPeriod | LimitConfig | LimitCheckResult | UsageSummary | LimitsFacade,6,,,,,,,L4:policies_handler,L4,"L2 limits.py API, SDK","L5, L6","L1, L2, L3, sqlalchemy (runtime)",L4 → THIS(L5),
policies,L5,L5_engines,limits_simulation_service,backend/app/hoc/cus/policies/L5_engines/limits_simulation_service.py,80,Limits simulation service - pre-execution limit checks,get_limits_simulation_service,1,0,,0,,,,,,asyncio | simulation_engine,L4:policies_handler,L4,simulate.py,"L6 (drivers), schemas","L1, L2, L3, sqlalchemy direct",L4 → THIS(L5),
policies,L5,L5_engines,llm_policy_engine,backend/app/hoc/cus/policies/L5_engines/llm_policy_engine.py,442,LLM policy and safety limits enforcement (pure logic),estimate_tokens | estimate_cost_cents | check_safety_limits | is_model_allowed | is_expensive_model | get_model_for_task | get_effective_model,7,0,SafetyCheckResult | LLMRateLimiter,2,,,,,,,?:tenant_config | ?:openai_adapter | L3:openai_adapter | L3:tenant_config,? + L3,"OpenAIAdapter (L3), TenantLLMConfig (L3), llm_invoke skills","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L3 → THIS(L5),
policies,L5,L5_engines,nodes,backend/app/hoc/cus/policies/L5_engines/nodes.py,379,Policy AST node definitions (pure data structures),,0,0,GovernanceMetadata | ASTNode | ExprNode | ProgramNode | PolicyDeclNode | RuleDeclNode | ImportNode | RuleRefNode | PriorityNode | ConditionBlockNode | ActionBlockNode | RouteTargetNode | BinaryOpNode | UnaryOpNode | ValueNode | IdentNode | LiteralNode | FuncCallNode | AttrAccessNode | ASTVisitor,20,,,,,,grammar,L5:compiler_parser | L5:ir_builder | L5:policy_graph_engine | L5:visitors | L4:knowledge_plane | L4:dag_sorter | ?:__init__ | ?:visitors | ?:parser | ?:ir_builder,? + L4 + L5,"policy/compiler, policy/engine","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L4 + L5 → THIS(L5),
policies,L5,L5_engines,phase_status_invariants,backend/app/hoc/cus/policies/L5_engines/phase_status_invariants.py,360,Phase-status invariant enforcement from GovernanceConfig,check_phase_status_invariant | ensure_phase_status_invariant,2,0,InvariantCheckResult | PhaseStatusInvariantEnforcementError | InvariantCheckResponse | PhaseStatusInvariantChecker,4,,,,,,,?:__init__,?,"ROK (L5), worker runtime","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? → THIS(L5),
policies,L5,L5_engines,plan,backend/app/hoc/cus/policies/L5_engines/plan.py,145,"Phase-6 Plan model (abstract, no DB persistence)",,0,0,PlanTier | Plan,2,,,,,,,?:083_s6_lifecycle_aware_immutability | ?:billing_dependencies | ?:guard | ?:billing_gate | ?:evidence_sink | ?:execution_envelope | ?:tenant_auth | ?:__init__ | ?:provider | L2:billing_dependencies,? + L2 + L5 + L6,"BillingProvider, limits derivation","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L2 → THIS(L5),
policies,L5,L5_engines,plan_generation_engine,backend/app/hoc/cus/policies/L5_engines/plan_generation_engine.py,257,Plan generation (domain logic),generate_plan_for_run,1,0,PlanGenerationContext | PlanGenerationResult | PlanGenerationEngine,3,,,,,,budget_tracker | memory | plan_inspector | planners | skills,?:main,?,"API endpoints (L2), run creation flow","L5, L6","L1, L2, L3",? → THIS(L5),
policies,L5,L5_engines,policies_facade,backend/app/hoc/cus/policies/L5_engines/policies_facade.py,111,Policies facade - unified entry point for policy management,,0,0,,0,,,,,,policies_facade,?:policies | ?:dependency_graph_result | ?:policy_conflict_result | ?:policy_dependency_edge | ?:policy_node_result | L4:policies_handler,? + L4,policies.py (L2 API),L6 (drivers),"L1, L2, L3, sqlalchemy direct",? + L4 → THIS(L5),
policies,L5,L5_engines,policies_limits_query_engine,backend/app/hoc/cus/policies/L5_engines/policies_limits_query_engine.py,318,Limits query engine - read-only operations for limits,get_limits_query_engine,1,0,LimitSummaryResult | LimitsListResult | LimitDetailResult | BudgetDefinitionResult | BudgetsListResult | LimitsQueryEngine,6,,,limits_read_driver,,controls/limits_read_driver,asyncio,,,L2 policies API,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",THIS(L5) → L6,
policies,L5,L5_engines,policies_proposals_query_engine,backend/app/hoc/cus/policies/L5_engines/policies_proposals_query_engine.py,224,Proposals query engine - read-only operations for policy proposals list,get_proposals_query_engine,1,0,PolicyRequestResult | PolicyRequestsListResult | PolicyRequestDetailResult | ProposalsQueryEngine,4,,,proposals_read_driver,,,asyncio,,,L2 policies API,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",THIS(L5) → L6,
policies,L5,L5_engines,policies_rules_query_engine,backend/app/hoc/cus/policies/L5_engines/policies_rules_query_engine.py,246,Policy rules query engine - read-only operations for policy rules,get_policy_rules_query_engine,1,0,PolicyRuleSummaryResult | PolicyRulesListResult | PolicyRuleDetailResult | PolicyRulesQueryEngine,4,,,policy_rules_read_driver,,,asyncio,,,L2 policies API,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",THIS(L5) → L6,
policies,L5,L5_engines,policy_command,backend/app/hoc/cus/policies/L5_engines/policy_command.py,478,Policy evaluation and decision authority,simulate_cost | check_policy_violations | evaluate_policy | _record_policy_decision | _record_capability_violation | _record_budget_rejection | _record_approval_request_created | _record_approval_action | _record_approval_escalation | _record_webhook_fallback | record_approval_created | record_approval_outcome | record_escalation | record_webhook_used,14,3,PolicyViolation | PolicyEvaluationResult | ApprovalConfig,3,,,,,,cost_sim | metrics | policies,L3:policy_adapter | ?:__init__,? + L3,policy_adapter.py (L3),"L4, L5, L6","L1, L2, L3",? + L3 → THIS(L5),
policies,L5,L5_engines,policy_conflict_resolver,backend/app/hoc/cus/policies/L5_engines/policy_conflict_resolver.py,267,Resolve conflicts when multiple policies trigger different actions (pure logic),resolve_policy_conflict | create_conflict_log | get_action_severity | is_more_restrictive,4,0,ActionSeverity | ConflictResolutionStrategy | PolicyAction | ResolvedAction | PolicyConflictLog,5,,,,,,,,,prevention_engine.py,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",THIS(L5),
policies,L5,L5_engines,policy_driver,backend/app/hoc/cus/policies/L5_engines/policy_driver.py,415,Policy Domain Driver - Internal orchestration for policy operations,get_policy_driver | reset_policy_driver,2,0,PolicyDriver,1,,,,,,engine,L5:governance_facade | L4:policies_handler | ?:__init__ | ?:policy_driver,? + L4 + L5,"policy_layer API, governance services, worker runtime","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L4 + L5 → THIS(L5),
policies,L5,L5_engines,policy_graph_engine,backend/app/hoc/cus/policies/L5_engines/policy_graph_engine.py,797,Policy conflict detection and dependency graph computation,get_conflict_engine | get_dependency_engine,2,0,ConflictType | ConflictSeverity | DependencyType | PolicyConflict | PolicyDependency | PolicyNode | DependencyGraphResult | ConflictDetectionResult | PolicyConflictEngine | PolicyDependencyEngine,10,,,policy_graph_driver,,,__future__,L5:policy_proposal_engine | ?:dependency_graph_result | ?:policy_conflict_result | ?:policy_dependency_edge | ?:policy_node_result | ?:policies_facade | ?:policy_proposal,? + L5,"policies.py, policy_layer.py","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L5 → THIS(L5) → L6,
policies,L5,L5_engines,policy_limits_engine,backend/app/hoc/cus/policies/L5_engines/policy_limits_engine.py,371,Policy limits CRUD engine (PIN-LIM-01) - pure business logic,,0,0,PolicyLimitsServiceError | LimitNotFoundError | LimitValidationError | ImmutableFieldError | PolicyLimitsService,5,,policy_limits,audit_ledger_service_async | policy_limits_driver,audit_ledger | policy_control_plane,controls/policy_limits_driver | logs/audit_ledger_service_async,asyncio | cross_domain | time,L4:policies_handler,L4,api/policies.py,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",L4 → THIS(L5) → L5s + L6 + L7,
policies,L5,L5_engines,policy_mapper,backend/app/hoc/cus/policies/L5_engines/policy_mapper.py,490,Map MCP tool invocations to policy gates,get_mcp_policy_mapper | configure_mcp_policy_mapper | reset_mcp_policy_mapper,3,0,MCPPolicyDecisionType | MCPDenyReason | MCPPolicyDecision | MCPToolPolicy | MCPPolicyMapper,5,engine,,,,,,L5:audit_evidence | ?:__init__ | ?:audit_evidence,? + L5,"Runner, skill executor","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L5 → THIS(L5) → L5,
policies,L5,L5_engines,policy_models,backend/app/hoc/cus/policies/L5_engines/policy_models.py,739,Policy domain models and types,,0,0,PolicyCategory | PolicyDecision | ActionType | ViolationType | ViolationSeverity | RecoverabilityType | SafetyRuleType | EthicalConstraintType | BusinessRuleType | PolicyEvaluationRequest | PolicyModification | PolicyEvaluationResult | PolicyViolation | PolicyRule | Policy | RiskCeiling | SafetyRule | EthicalConstraint | BusinessRule | PolicyState | PolicyLoadResult | PolicyVersion | PolicyProvenance | PolicyDependency | PolicyConflict | DependencyGraph | TemporalPolicyType | TemporalPolicy | TemporalMetricWindow | PolicyContext | EnhancedPolicyEvaluationRequest | EnhancedPolicyViolation | EnhancedPolicyEvaluationResult,33,,,,,,pydantic,,,policy/*,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",THIS(L5),
policies,L5,L5_engines,policy_proposal_engine,backend/app/hoc/cus/policies/L5_engines/policy_proposal_engine.py,713,Policy proposal lifecycle engine - manages proposal state machine,generate_default_rule | get_policy_proposal_engine | check_proposal_eligibility | create_policy_proposal | review_policy_proposal | delete_policy_rule | get_proposal_summary,7,5,PolicyActivationBlockedError | PolicyDeletionBlockedError | PolicyProposalEngine,3,policy_graph_engine,,audit_ledger_service_async | policy_proposal_read_driver | policy_proposal_write_driver,audit_ledger | policy,logs/audit_ledger_service_async,asyncio | time,,,L2 policies API,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",THIS(L5) → L5 + L6 + L7,
policies,L5,L5_engines,policy_rules_engine,backend/app/hoc/cus/policies/L5_engines/policy_rules_engine.py,394,Policy rules CRUD engine (PIN-LIM-02) - pure business logic,,0,0,PolicyRulesServiceError | RuleNotFoundError | RuleValidationError | PolicyRulesService,4,,policy_rules,audit_ledger_service_async | policy_rules_driver,audit_ledger | policy_control_plane,logs/audit_ledger_service_async,asyncio | cross_domain | time,L4:policies_handler,L4,api/policies.py,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",L4 → THIS(L5) → L5s + L6 + L7,
policies,L5,L5_engines,prevention_engine,backend/app/hoc/cus/policies/L5_engines/prevention_engine.py,521,Policy prevention engine for runtime enforcement,create_policy_snapshot_for_run,1,0,PreventionAction | ViolationType | PreventionContext | PreventionResult | PolicyViolationError | PreventionEngine,6,,,,policy_snapshot,,binding_moment_enforcer | conflict_resolver | db | failure_mode_handler | sqlmodel,L5:authority_checker | L6:arbitrator | L6:scope_resolver | L4:alert_emitter | ?:step_enforcement | L7:monitor_config | L7:override_authority | L7:threshold_signal | ?:__init__ | ?:arbitrator,? + L4 + L5 + L6 + L7,worker/runner.py,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L4 + L5 + L6 + L7 → THIS(L5) → L7,
policies,L5,L5_engines,prevention_hook,backend/app/hoc/cus/policies/L5_engines/prevention_hook.py,302,Prevention hook for policy enforcement,create_prevention_hook | get_prevention_hook | evaluate_response,3,0,PreventionAction | PreventionContext | PreventionResult | PreventionHook,4,,,,,,content_accuracy,?:__init__,?,"workers, execution runtime","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? → THIS(L5),
policies,L5,L5_engines,protection_provider,backend/app/hoc/cus/policies/L5_engines/protection_provider.py,388,Phase-7 AbuseProtectionProvider protocol and MockAbuseProtectionProvider,get_protection_provider | set_protection_provider,2,0,AbuseProtectionProvider | MockAbuseProtectionProvider,2,,,,,,billing | decisions,,,"protection middleware, SDK endpoints, runtime paths","L5, L6","L1, L2, L3, sqlalchemy (runtime)",THIS(L5),
policies,L5,L5_engines,recovery_evaluation_engine,backend/app/hoc/cus/policies/L5_engines/recovery_evaluation_engine.py,411,Recovery evaluation decision-making (domain logic),evaluate_recovery | evaluate_and_execute,2,1,FailureContext | RecoveryDecision | RecoveryEvaluationEngine,3,recovery_rule_engine,,recovery_matcher,,incidents/recovery_rule_engine,decisions | recovery_evaluator,?:recovery_evaluator | ?:test_m10_recovery_enhanced,?,"API endpoints, failure processing pipeline","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? → THIS(L5) → L5 + L6,
policies,L5,L5_engines,runtime_command,backend/app/hoc/cus/policies/L5_engines/runtime_command.py,561,Runtime domain commands and query logic (pure logic),get_supported_query_types | query_remaining_budget | query_execution_history | query_allowed_skills | query_last_step_outcome | query_skills_for_goal | execute_query | get_skill_info | list_skills | get_all_skill_descriptors | get_resource_contract | get_capabilities,12,0,QueryResult | SkillInfo | ResourceContractInfo | CapabilitiesInfo,4,,,,,,,L3:runtime_adapter | ?:runtime | ?:__init__ | L2:runtime | L5:runtime_adapter | L4:runtime_adapter,? + L2 + L3 + L4 + L5,runtime_adapter.py (L3),"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L2 + L3 + L4 + L5 → THIS(L5),
policies,L5,L5_engines,sandbox_engine,backend/app/hoc/cus/policies/L5_engines/sandbox_engine.py,551,High-level sandbox engine with policy enforcement (pure business logic),,0,0,SandboxPolicy | ExecutionRequest | ExecutionRecord | SandboxService,4,,,,,,sandbox_executor,,,"Runtime, API routes, Skill executors","L5, L6","L1, L2, L3, sqlalchemy (runtime)",THIS(L5),
policies,L5,L5_engines,snapshot_engine,backend/app/hoc/cus/policies/L5_engines/snapshot_engine.py,594,Policy snapshot immutability engine (pure business logic),get_snapshot_registry | _reset_snapshot_registry | create_policy_snapshot | get_policy_snapshot | get_active_snapshot | get_snapshot_history | verify_snapshot,7,0,SnapshotStatus | ImmutabilityViolation | PolicySnapshotData | PolicySnapshotError | SnapshotRegistryStats | PolicySnapshotRegistry,6,,,,,,,,,"L4 orchestrators, policy engines","L5, L6","L1, L2, L3, sqlalchemy (runtime)",THIS(L5),
policies,L5,L5_engines,state,backend/app/hoc/cus/policies/L5_engines/state.py,108,Phase-6 Billing State enum (pure enum definitions),,0,0,BillingState,1,,,,,,,L3:customer_killswitch_adapter | L3:webhook_adapter | L3:platform_eligibility_adapter | ?:agents | ?:billing_dependencies | ?:incidents | ?:billing_gate | ?:lifecycle_gate | ?:console_auth | ?:gateway_config,? + L2 + L3 + L4 + L5 + L6,"BillingProvider, Tenant model (when extended), billing middleware","L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L3 → THIS(L5),
policies,L5,L5_engines,tokenizer,backend/app/hoc/cus/policies/L5_engines/tokenizer.py,352,Policy language tokenizer (pure lexical analysis),,0,0,TokenType | Token | TokenizerError | Tokenizer,4,,,,,,,L5:compiler_parser | ?:__init__ | ?:parser | ?:test_m20_parser,? + L5,policy/compiler/parser,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L5 → THIS(L5),
policies,L5,L5_engines,validator,backend/app/hoc/cus/policies/L5_engines/validator.py,386,Policy DSL semantic validator (pure validation logic),validate | is_valid,2,0,Severity | ValidationIssue | ValidationResult | PolicyValidator,4,,,,,,__future__ | ast,?:__init__ | ?:service | ?:test_roundtrip | ?:test_validator,?,policy engine,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? → THIS(L5),
policies,L5,L5_engines,visitors,backend/app/hoc/cus/policies/L5_engines/visitors.py,307,Policy AST visitor pattern implementations,,0,0,BaseVisitor | PrintVisitor | CategoryCollector | RuleExtractor,4,,,,,,grammar | nodes,L5:ir_builder | ?:__init__ | ?:ir_builder | ?:test_m20_parser,? + L5,policy/engine,"L5, L6","L1, L2, L3, sqlalchemy (runtime)",? + L5 → THIS(L5),
policies,L5,L5_engines,worker_execution_command,backend/app/hoc/cus/policies/L5_engines/worker_execution_command.py,353,Worker execution authorization and delegation,calculate_cost_cents | get_brand_schema_types | convert_brand_request | execute_worker | replay_execution,5,2,WorkerExecutionResult | ReplayResult,2,,,,,,brand | runner | worker,L3:workers_adapter | ?:__init__ | L5:workers_adapter,? + L3 + L5,workers_adapter.py (L3),"L4, L5, L6","L1, L2, L3",? + L3 + L5 → THIS(L5),
policies,L5,L5_schemas,policy_rules,backend/app/hoc/cus/policies/L5_schemas/policy_rules.py,160,Policy rules request/response schemas,,0,0,EnforcementModeEnum | PolicyScopeEnum | PolicySourceEnum | CreatePolicyRuleRequest | UpdatePolicyRuleRequest | PolicyRuleResponse,6,,,,,,pydantic,?:policy_rules_crud | L2:policy_rules_crud | L5:policy_rules_engine | ?:__init__ | ?:policy_rules_service,? + L2 + L5,"api/policies.py, services/limits/policy_rules_service.py",None (foundational),"L1, L2, L3, L4, L5",? + L2 + L5 → THIS(L5),
policies,L6,L6_drivers,arbitrator,backend/app/hoc/cus/policies/L6_drivers/arbitrator.py,339,Resolve conflicts between multiple applicable policies,get_policy_arbitrator,1,0,PolicyLimit | PolicyAction | ArbitrationInput | PolicyArbitrator,4,,,,policy_precedence,,db | sqlmodel,L7:policy_precedence | ?:test_control_action_enhancements,? + L7,"policy/prevention_engine.py, worker/runner.py","L6, L7 (models)",,? + L7 → THIS(L6) → L7,
policies,L6,L6_drivers,optimizer_conflict_resolver,backend/app/hoc/cus/policies/L6_drivers/optimizer_conflict_resolver.py,390,Policy conflict resolution,,0,0,ConflictType | PolicyConflict | ConflictResolver,3,,,,,,grammar | ir_nodes,,,policy/engine,"L6, L7 (models)","L1, L2, L3, L5",THIS(L6),
policies,L6,L6_drivers,policy_engine_driver,backend/app/hoc/cus/policies/L6_drivers/policy_engine_driver.py,1411,Policy Engine data access operations,get_policy_engine_driver,1,0,PolicyEngineDriver,1,,,,,,engine | sqlalchemy,L5:engine,L5,engine.py (L5),"L6, L7 (models)","L1, L2, L3, L4, L5",L5 → THIS(L6),
policies,L6,L6_drivers,policy_graph_driver,backend/app/hoc/cus/policies/L6_drivers/policy_graph_driver.py,226,Policy graph data access operations,get_policy_graph_driver,1,0,PolicyGraphDriver,1,,,,,,asyncio | sqlalchemy,L5:policy_graph_engine,L5,policy_graph_engine.py (L5 engine),"L7 (models), sqlalchemy","L1, L2, L3, L4, L5",L5 → THIS(L6),
policies,L6,L6_drivers,policy_proposal_read_driver,backend/app/hoc/cus/policies/L6_drivers/policy_proposal_read_driver.py,201,Read operations for policy proposal engine,get_policy_proposal_read_driver,1,0,PolicyProposalReadDriver,1,,,,feedback | policy,,asyncio | sqlalchemy,L5:policy_proposal_engine | L6:__init__,L5 + L6,L5 policy_proposal_engine,"L7 (models), sqlalchemy","L1, L2, L3, L4, L5",L5 + L6 → THIS(L6) → L7,
